Date,Actual_Close,Predicted_Close,Signal,Market_Return,Stop_Loss_Return,Protected_Return,Strategy_Return,Prediction_Change,Position_Size,Trade,Transaction_Cost,Net_Return,Portfolio_Value,Expected_Return,Optimized_Position,Optimized_Turnover,Optimized_Transaction_Cost,Optimized_Gross_Return,Optimized_Net_Return,Optimized_Portfolio_Value
2024-09-26,26119.43358619644,26054.666,-1,0.006021233340085,0.006021233340085,0.006021233340085,-0.006021233340085,-0.0024796703949455,0.2,0.0,0.0,-0.001204246668017,94326.43409350912,-0.0002238053190239,0.4000002939447028,5.573568406802565e-08,5.573568406802565e-11,0.002408495105943645,0.002408495050207961,103219.31006063007
2024-09-27,26156.21626997649,26273.33,1,0.0014082496719793,0.0014082496719793,0.0014082496719793,-0.0014082496719793,0.004477472154791,0.2,2.0,0.002,-0.0022816499343958,94111.21419134788,-0.0024796703949455,0.20000030292364862,0.1999999910210542,0.0001999999910210542,0.0002816503609879888,8.165036996693459e-05,103227.73795548426
2024-09-30,25942.76793514372,26319.725,1,-0.0081605203378661,-0.0081605203378661,-0.0081605203378661,-0.0081605203378661,0.014530333301314,1.0,0.0,0.0,-0.0081605203378661,93343.21771391811,0.004477472154791,0.4000002882252877,0.1999999853016391,0.0001999999853016391,-0.0032642104872147625,-0.0034642104725164016,102870.13534460467
2024-10-01,25852.616834775665,26112.436,1,-0.0034749992982024,-0.0034749992982024,-0.0034749992982024,-0.0034749992982024,0.0100500141585218,1.0,0.0,0.0,-0.0034749992982024,93018.8500978703,0.014530333301314,0.6000002401492273,0.19999995192393955,0.00019999995192393954,-0.0020850004134398362,-0.002285000365363776,102635.07704775722
2024-10-03,25480.240710670776,25996.26,1,-0.014403807803471,-0.014403807803471,-0.014403807803471,-0.014403807803471,0.020251743112973,1.0,0.0,0.0,-0.014403807803471,91679.02445896067,0.0100500141585218,0.7999999538647093,0.19999971371548209,0.00019999971371548208,-0.01152304557825294,-0.011723045291968421,101431.8813909817
2024-10-04,25218.07712591369,25684.193,1,-0.0102888974925302,-0.0102888974925302,-0.0102888974925302,-0.0102888974925302,0.0184834026701955,1.0,0.0,0.0,-0.0102888974925302,90735.74837408726,0.020251743112973,0.999999946065903,0.1999999922011937,0.0001999999922011937,-0.010288896937607806,-0.010488896929809,100367.97284167507
2024-10-07,24971.67180173053,25438.014,1,-0.0097709798789519,-0.0097709798789519,-0.0097709798789519,-0.0097709798789519,0.0186748489236973,1.0,0.0,0.0,-0.0097709798789519,89849.17120242241,0.0184834026701955,0.9999999860757073,4.000980424745393e-08,4.0009804247453926e-11,-0.009770979742897916,-0.00977097978290772,99387.27940818762
2024-10-08,24997.367108675327,25136.62,1,0.0010289782417778,0.0010289782417778,0.0010289782417778,0.0010289782417778,0.0055707023351408,0.5,0.0,0.0,0.0005144891208889,89895.39762352695,0.0186748489236973,0.999999988975166,2.8994586731556637e-09,2.8994586731556638e-12,0.0010289782304334857,0.001028978227534027,99489.5467547925
2024-10-09,24987.76489026193,25159.414,1,-0.0003841291913525,-0.0003841291913525,-0.0003841291913525,-0.0003841291913525,0.0068693262679514,0.5,0.0,0.0,-0.0001920645956762,89878.13190032923,0.0055707023351408,0.9999999890827079,1.0754197532492071e-10,1.0754197532492072e-13,-0.00038412918715884943,-0.0003841291872663914,99451.32991605609
2024-10-10,24994.375579904685,25079.605,1,0.0002645570610972,0.0002645570610972,0.0002645570610972,0.0002645570610972,0.0034099439621063,0.2,0.0,0.0,5.29114122194585e-05,89882.88747921571,0.0068693262679514,0.9999999458579488,4.3224759105342514e-08,4.322475910534251e-11,0.00026455704677353807,0.00026455700354877895,99477.64046189764
2024-10-11,24975.753899500563,25074.934,1,-0.00074503483172,-0.00074503483172,-0.00074503483172,-0.00074503483172,0.0039710553242367,0.2,0.0,0.0,-0.000149006966344,89869.49430282619,0.0034099439621063,0.9999999297655677,1.6092381094345853e-08,1.6092381094345853e-11,-0.0007450347793929017,-0.0007450347954852828,99403.52615838074
2024-10-14,25069.81802632993,24902.783,-1,0.0037662177169053,0.0037662177169053,0.0037662177169053,0.0037662177169053,-0.0066627937288774,0.5,2.0,0.002,-0.0001168911415473,89858.98935504684,0.0039710553242367,0.9999999269331645,2.8324032008697486e-09,2.8324032008697487e-12,0.0037662174417196896,0.0037662174388872864,99777.90145208531
2024-10-15,25062.11209401345,24919.715,-1,-0.0003073788692198,-0.0003073788692198,-0.0003073788692198,0.0003073788692198,-0.0056817675014494,0.5,0.0,0.0,0.0001536894346099,89872.79973231544,-0.0066627937288774,0.799999945174436,0.19999998175872857,0.0001999999817587286,-0.0002459030785236201,-0.0004459030602823487,99733.41018047927
2024-10-16,25005.98758762873,24944.074,-1,-0.002239416461557,-0.002239416461557,-0.002239416461557,0.002239416461557,-0.0024759505063243,0.2,0.0,0.0,0.0004478832923114,89913.05225774879,-0.0056817675014494,0.5999999969872457,0.19999994818719025,0.00019999994818719024,-0.0013436498701873882,-0.0015436498183745784,99579.4567199683
2024-10-17,24847.68559951617,24927.771,1,-0.0063305633323946,-0.0063305633323946,-0.0063305633323946,0.0063305633323946,0.0032230527130216,0.2,2.0,0.002,-0.000733887333521,89847.06620757861,-0.0024759505063243,0.400000468695754,0.1999995282914917,0.0001999995282914917,-0.0025322283000659943,-0.002732227828357486,99307.38295718527
2024-10-18,24851.619498214823,24708.947,-1,0.000158320527797,0.000158320527797,0.000158320527797,0.000158320527797,-0.0057409738719471,0.5,2.0,0.002,-0.0019208397361014,89674.48439263496,0.0032230527130216,0.6000003847390624,0.19999991604330836,0.00019999991604330837,9.499237759029142e-05,-0.00010500753845301695,99296.95493335073
2024-10-21,24808.03580996013,24674.865,-1,-0.0017537564607338,-0.0017537564607338,-0.0017537564607338,0.0017537564607338,-0.0053680513435352,0.5,0.0,0.0,0.0008768782303669,89753.11799581825,-0.0057409738719471,0.400000503710433,0.19999988102862937,0.00019999988102862936,-0.0007015034676789463,-0.0009015033487075756,99207.43839596186
2024-10-22,24600.4158198992,24679.69,1,-0.0083690620108494,-0.0083690620108494,-0.0083690620108494,0.0083690620108494,0.0032224731761108,0.2,2.0,0.002,-0.0003261875978301,89723.84164186142,-0.0053680513435352,0.2000005070058206,0.1999999967046124,0.00019999999670461242,-0.0016738166453330323,-0.0018738166420376448,99021.54184688158
2024-10-23,24498.492237915507,24665.168,1,-0.0041431650070422,-0.0041431650070422,-0.0041431650070422,-0.0041431650070422,0.0068035110269576,0.5,0.0,0.0,-0.0020715825035211,89537.97130136745,0.0032224731761108,0.40000047337070044,0.19999996636487985,0.00019999996636487985,-0.0016572679640698014,-0.0018572679304346812,98837.63231278716
2024-10-24,24437.25010828166,24498.33,1,-0.0024998326035373,-0.0024998326035373,-0.0024998326035373,-0.0024998326035373,0.002499458468023,0.2,0.0,0.0,-0.0004999665207074,89493.2053133847,0.0068035110269576,0.6000004647169739,0.19999999134627344,0.00019999999134627346,-0.0014999007238370226,-0.0016999007151832961,98669.61815093162
2024-10-25,24278.755707783945,24412.598,1,-0.00648577069005,-0.00648577069005,-0.00648577069005,-0.00648577069005,0.0055127327704502,0.5,0.0,0.0,-0.003242885345025,89202.9891093946,0.002499458468023,0.8000002699000538,0.19999980518307992,0.00019999980518307993,-0.005188618302549858,-0.005388618107732938,98137.92525988042
2024-10-28,24316.08167451949,24377.883,1,0.0015373920799235,0.0015373920799235,0.0015373920799235,0.0015373920799235,0.0025415824106756,0.2,0.0,0.0,0.0003074784159847,89230.41710318705,0.0055127327704502,0.9999999895365892,0.1999997196365354,0.00019999971963653541,0.001537392063837135,0.0013373923442005996,98269.17416979872
2024-10-29,24409.261382673827,24292.506,-1,0.0038320198707006,0.0038320198707006,0.0038320198707006,0.0038320198707006,-0.0047832411166976,0.2,2.0,0.002,-0.0012335960258598,89120.34281526276,0.0025415824106756,0.9999999531184683,3.6418120852310665e-08,3.6418120852310666e-11,0.0038320196910496393,0.0038320196546315186,98645.7435766618
2024-10-30,24366.980581544496,24367.129,1,-0.0017321622504866,-0.0017321622504866,-0.0017321622504866,0.0017321622504866,6.090966215860854e-06,0.2,2.0,0.002,-0.0016535675499026,88972.97630834724,-0.0047832411166976,0.7999999746171376,0.19999997850133078,0.0001999999785013308,-0.001385729756422044,-0.0015857297349233747,98489.31808784866
2024-10-31,24267.08714710906,24358.168,1,-0.0040995409382438,-0.0040995409382438,-0.0040995409382438,-0.0040995409382438,0.0037532668152053,0.2,0.0,0.0,-0.0008199081876487,88900.02663659255,6.090966215860854e-06,0.8000007682924757,7.936753381176942e-07,7.936753381176942e-10,-0.0032796359002414967,-0.003279636693916835,98166.3089062889
2024-11-01,24290.11661529392,24292.49,1,0.0009490001022887,0.0009490001022887,0.0009490001022887,0.0009490001022887,9.770989343824924e-05,0.2,0.0,0.0,0.0001898000204577,88916.89986346685,0.0037532668152053,0.9999998144591568,0.19999904616668107,0.00019999904616668107,0.0009489999262104208,0.0007490008800437398,98239.83555805036
2024-11-04,24107.94058687399,24140.484,1,-0.0075000063320085,-0.0075000063320085,-0.0075000063320085,-0.0075000063320085,0.001349904319232,0.2,0.0,0.0,-0.0015000012664017,88783.52440106714,9.770989343824924e-05,0.9999998522811875,3.7822030729550704e-08,3.78220307295507e-11,-0.007500005224116471,-0.007500005261938502,97503.036274433
2024-11-05,24173.056768059658,24131.156,-1,0.0027010262843074,0.0027010262843074,0.0027010262843074,0.0027010262843074,-0.0017333665519299,0.2,2.0,0.002,-0.0014597947431385,88653.91867886916,0.001349904319232,0.9999998419278203,1.0353367163595806e-08,1.0353367163595806e-11,0.002701025857350288,0.002701025846996921,97766.39449557092
2024-11-06,24365.261638509022,24200.74,-1,0.0079512025431276,0.0079512025431276,0.0079512025431276,-0.0079512025431276,-0.0067523033797017,0.5,0.0,0.0,-0.0039756012715638,88301.46604704033,-0.0017333665519299,0.7999998782698287,0.19999996365799166,0.00019999996365799167,0.006360961066600832,0.00616096110294284,98368.72944923308
2024-11-07,24262.722365361733,24408.21,1,-0.0042084207700534,-0.0042084207700534,-0.0042084207700534,0.0042084207700534,0.0059963442043902,0.5,2.0,0.002,0.0001042103850267,88310.66797681553,-0.0067523033797017,0.5999999142791802,0.19999996399064845,0.00019999996399064845,-0.002525052101282762,-0.0027250520652734103,98100.66953988913
2024-11-08,24191.943168257098,24378.404,1,-0.0029171993166637,-0.0029171993166637,-0.0029171993166637,-0.0029171993166637,0.0077075591012284,0.5,0.0,0.0,-0.0014585996583318,88181.8580666775,0.0059963442043902,0.799999870824598,0.1999999565454178,0.0001999999565454178,-0.002333759076500566,-0.0025337590330459835,97852.10608229457
2024-11-11,24160.64445181528,24276.62,1,-0.0012937661197421,-0.0012937661197421,-0.0012937661197421,-0.0012937661197421,0.0048001843831614,0.2,0.0,0.0,-0.0002587532239484,88159.04072660898,0.0077075591012284,0.9999998372409309,0.19999996641633289,0.00019999996641633289,-0.0012937659091699306,-0.0014937658755862634,97705.9379453746
2024-11-12,23989.32837626149,24230.898,1,-0.0070907080270748,-0.0070907080270748,-0.0070907080270748,-0.0070907080270748,0.0100698785705712,1.0,0.0,0.0,-0.0070907080270748,87533.93070886958,0.0048001843831614,0.9999994402853792,3.969555516514234e-07,3.969555516514234e-10,-0.007090704058301846,-0.0070907044552573975,97013.13401588023
2024-11-13,23723.402197946827,24206.117,1,-0.0110851864689053,-0.0110851864689053,-0.0110851864689053,-0.0110851864689053,0.0203476212233567,1.0,0.0,0.0,-0.0110851864689053,86563.60076460552,0.0100698785705712,0.999999870528277,4.302428977531747e-07,4.302428977531747e-10,-0.011085185033687108,-0.011085185463930006,95937.72543287711
2024-11-14,23605.54127504732,23961.53,1,-0.0049681290194417,-0.0049681290194417,-0.0049681290194417,-0.0049681290194417,0.0150807270549218,1.0,0.0,0.0,-0.0049681290194417,86133.54162761952,0.0203476212233567,0.9999999794258039,1.0889752688481025e-07,1.0889752688481025e-10,-0.004968128917226439,-0.004968129026123967,95461.09443445371
2024-11-18,23511.760492410885,23746.768,1,-0.0039728291566678,-0.0039728291566678,-0.0039728291566678,-0.0039728291566678,0.009995317350437,0.5,0.0,0.0,-0.0019864145783339,85962.44470484687,0.0150807270549218,0.9999999893642094,9.938405542975204e-09,9.938405542975205e-12,-0.003972829114413621,-0.003972829124352026,95081.843818242
2024-11-19,23515.9257371684,23637.018,1,0.0001771558007686,0.0001771558007686,0.0001771558007686,0.0001771558007686,0.0051493725650021,0.5,0.0,0.0,8.857790038430124e-05,85970.05907771074,0.009995317350437,0.9999999814936545,7.870554874500613e-09,7.870554874500613e-12,0.00017715579749009354,0.00017715578961953867,95098.68811736211
2024-11-21,23413.3164300106,23574.213,1,-0.004363396461812,-0.004363396461812,-0.004363396461812,-0.004363396461812,0.0068720110826831,0.5,0.0,0.0,-0.002181698230906,85782.49835191,0.0051493725650021,0.9999999960592973,1.4565642802999434e-08,1.4565642802999434e-11,-0.004363396444617152,-0.004363396459182795,94683.73483835788
2024-11-22,23718.58416444862,23500.75,-1,0.0130382099157355,0.0130382099157355,0.0130382099157355,0.0130382099157355,-0.0091841133070298,0.5,2.0,0.002,0.0045191049578677,86170.15846551041,0.0068720110826831,0.9999999478118915,4.824740584830067e-08,4.8247405848300675e-11,0.013038209235295986,0.01303820918704858,95918.24117979144
2024-11-25,24028.70858897188,23825.674,-1,0.0130751659699863,0.0130751659699863,0.0130751659699863,-0.0130751659699863,-0.0084496671229789,0.5,0.0,0.0,-0.0065375829849931,85606.81390371213,-0.0091841133070298,0.7999999626659422,0.1999999851459493,0.0001999999851459493,0.010460132287840037,0.010260132302694088,96902.37502453782
2024-11-26,24129.83465563888,24041.527,-1,0.0042085518783732,0.0042085518783732,0.0042085518783732,-0.0042085518783732,-0.0036596875568827,0.2,0.0,0.0,-0.0008417103756746,85534.75776022093,-0.0084496671229789,0.5999999852299606,0.19999997743598164,0.00019999997743598165,0.002525131064863443,0.0023251310874274614,97127.68574915294
2024-11-27,24219.79009020404,24168.992,-1,0.0037279755890966,0.0037279755890966,0.0037279755890966,-0.0037279755890966,-0.0020973794576603,0.2,0.0,0.0,-0.0007455951178193,85470.98346243105,-0.0036596875568827,0.4000002330209144,0.19999975220904614,0.00019999975220904616,0.0014911911043349207,0.0012911913521258746,97253.09617704424
2024-11-28,24030.80225926629,24250.834,1,-0.0078030333968165,-0.0078030333968165,-0.0078030333968165,0.0078030333968165,0.0091562378300901,0.5,2.0,0.002,0.0019015166984082,85633.50796471424,-0.0020973794576603,0.20000115857353193,0.1999990744473825,0.0001999990744473825,-0.0015606157197512623,-0.0017606147941986448,97081.87093713331
2024-11-29,24092.79383999828,24181.512,1,0.0025796717089661,0.0025796717089661,0.0025796717089661,0.0025796717089661,0.0036823525154825,0.2,0.0,0.0,0.0005159343417932,85677.68923228147,0.0091562378300901,0.40000115546424364,0.1999999968907117,0.0001999999968907117,0.0010318716643048602,0.0008318716674141486,97162.63059498546
2024-12-02,24206.05403378048,24192.705,-1,0.0047009987523394,0.0047009987523394,0.0047009987523394,0.0047009987523394,-0.0005514750054614,0.2,2.0,0.002,-0.0010598002495321,85586.88799585376,0.0036823525154825,0.6000010939987089,0.1999999385344653,0.0001999999385344653,0.0028206043942902055,0.0026206044557557403,97417.25541765563
2024-12-03,24361.240351735403,24305.357,-1,0.0064110539346211,0.0064110539346211,0.0064110539346211,-0.0064110539346211,-0.0022939452560108,0.2,0.0,0.0,-0.0012822107869242,85477.1475648462,-0.0005514750054614,0.6000007985640469,2.9543466206760627e-07,2.954346620676063e-10,0.0038466374804098347,0.0038466371849751727,97791.9842548034
2024-12-04,24426.881055957743,24475.22,1,0.0026944729937639,0.0026944729937639,0.0026944729937639,-0.0026944729937639,0.0019789241177177,0.2,2.0,0.002,-0.0025388945987527,85260.130096577,-0.0022939452560108,0.400001323744498,0.19999947481954888,0.00019999947481954888,0.0010777927642993605,0.0008777932894798116,97877.8254023472
