Date,Actual_Close,Predicted_Close,Signal,Market_Return,Stop_Loss_Return,Protected_Return,Strategy_Return,Prediction_Change,Position_Size,Trade,Transaction_Cost,Net_Return,Portfolio_Value,Expected_Return,CVaR_Position,CVaR_Turnover,CVaR_Value,CVaR_Net_Return,CVaR_Portfolio_Value
2025-09-04,24707.047766364307,24753.436,1,0.001787957311149,0.001787957311149,0.001787957311149,0.001787957311149,0.0018775304145745,0.2,0.0,0.0,0.0003575914622298,60422.01477292566,0.0020128384914992,0.3999998461261443,9.928624589150559e-11,0.004980030196239564,0.0007151826492404284,93636.03513156124
2025-09-05,24728.03140074513,24736.357,1,0.0008492975194467,0.0008492975194467,0.0008492975194467,0.0008492975194467,0.0003366866985867,0.2,0.0,0.0,0.0001698595038893,60432.27802637897,0.0018775304145745,0.39999984615738965,3.124533964893317e-11,0.004974776872025754,0.0003397188770892873,93667.84506027123
2025-09-08,24755.91647002896,24804.455,1,0.0011276704090155,0.0011276704090155,0.0011276704090155,0.0011276704090155,0.0019606840259704,0.2,0.0,0.0,0.0002255340818031,60445.90756471492,0.0003366866985867,0.3999998461031399,5.4249771341829955e-11,0.004969562175577436,0.000451067990007015,93710.09562687085
2025-09-09,24825.558480103853,24718.75,-1,0.0028131461082931,0.0028131461082931,0.0028131461082931,0.0028131461082931,-0.0043023596101353,0.2,2.0,0.002,-0.0014373707783413,60359.024383511074,0.0019606840259704,0.39999984749166007,1.3885201877172904e-09,0.0049643860740336155,0.001125258012900477,93815.54366286466
2025-09-10,24916.743912731963,24792.889,-1,0.0036730465782346,0.0036730465782346,0.0036730465782346,-0.0036730465782346,-0.0049707503181696,0.2,0.0,0.0,-0.0007346093156469,60314.684081915584,-0.0043023596101353,0.19999984749382527,0.1999999999978348,0.002479622562277934,0.0005346087554868019,93865.69827390758
2025-09-11,24971.59819137206,24889.83,-1,0.0022015026855923,0.0022015026855923,0.0022015026855923,-0.0022015026855923,-0.0032744476643193,0.2,0.0,0.0,-0.0004403005371184,60288.12749411818,-0.0049707503181696,-1.5243553319287962e-07,0.19999999992935846,2.259809247108628e-09,-0.00020000033551659417,93846.9251027593
2025-09-12,25059.607349163583,24952.207,-1,0.0035243702512373,0.0035243702512373,0.0035243702512373,-0.0035243702512373,-0.0042857953704996,0.2,0.0,0.0,-0.0007048740502474,60245.63195750957,-0.0032744476643193,-0.20000015242543479,0.1999999999899016,0.002531915549717967,-0.0009048745874410295,93762.00540512432
2025-09-15,25065.535450583644,25134.617,1,0.0002365600281546,0.0002365600281546,0.0002365600281546,-0.0002365600281546,0.0027560372509315,0.2,2.0,0.002,-0.0020473120056309,60122.29035191614,-0.0042857953704996,-0.40000015241970516,0.19999999999427037,0.005059382605507485,-0.0002946240473125201,93734.38086360773
2025-09-16,25172.80399994549,25139.312,-1,0.0042795235542971,0.0042795235542971,0.0042795235542971,0.0042795235542971,-0.0013304834831097,0.2,2.0,0.002,-0.0011440952891405,60053.50472275217,0.0027560372509315,-0.2000001524495141,0.19999999997019105,0.002527485045454787,-0.0010559053632408974,93635.40622813378
2025-09-17,25270.110979371893,25306.447,1,0.0038655598091741,0.0038655598091741,0.0038655598091741,-0.0038655598091741,0.0014379050672855,0.2,2.0,0.002,-0.0027731119618348,59886.9696304554,-0.0013304834831097,-0.20000015253572406,8.620995584074365e-11,0.0025252937737258447,-0.0007731125515569943,93563.01552030868
2025-09-18,25364.972169600467,25449.58,1,0.0037538889443742,0.0037538889443742,0.0037538889443742,0.0037538889443742,0.0033356169221796,0.2,0.0,0.0,0.0007507777888748,59931.93143709697,0.0014379050672855,-1.5296468949937635e-07,0.19999999957103456,2.4832442776220256e-09,-0.00020000057378349138,93544.30286351971
2025-09-19,25341.53546269929,25576.117,1,-0.0009239792081958,-0.0009239792081958,-0.0009239792081958,-0.0009239792081958,0.0092568004668065,0.5,0.0,0.0,-0.0004619896040979,59904.24350781952,0.0033356169221796,0.1999998469857897,0.1999999999504792,0.0024619365882687866,-0.00038479570020769034,93508.3074179989
2025-09-22,25255.51387459172,25448.967,1,-0.0033944899761177,-0.0033944899761177,-0.0033944899761177,-0.0033944899761177,0.0076598372287685,0.5,0.0,0.0,-0.0016972449880588,59802.57133076241,0.0092568004668065,0.3999998469849598,0.19999999999917006,0.004918602047326501,-0.0015577954710382297,93362.6406001987
2025-09-23,25202.354376589967,25330.516,1,-0.0021048670110503,-0.0021048670110503,-0.0021048670110503,-0.0021048670110503,0.0050853035988209,0.5,0.0,0.0,-0.0010524335055251,59739.63310097735,0.0076598372287685,0.5999998469370879,0.19999999995212808,0.007370050799874876,-0.0014629198844052335,93226.05853680408
2025-09-24,25112.458869464463,25314.682,1,-0.0035669487771747,-0.0035669487771747,-0.0035669487771747,-0.0035669487771747,0.0080527013139852,0.5,0.0,0.0,-0.0017834743885873,59633.08899535815,0.0050853035988209,0.7999998469309976,0.19999999999390972,0.009816337002715845,-0.003053558475744379,92941.38731559878
2025-09-25,24975.496814507456,25278.375,1,-0.0054539484034176,-0.0054539484034176,-0.0054539484034176,-0.0054539484034176,0.0121270134380915,1.0,0.0,0.0,-0.0054539484034176,59307.853204841056,0.0080527013139852,0.9999998469184826,0.19999999998748508,0.012257515959637533,-0.005653947568506388,92415.90158477215
2025-09-26,24777.2329968201,25135.496,1,-0.0079383332856142,-0.0079383332856142,-0.0079383332856142,-0.0079383332856142,0.0144593628847045,1.0,0.0,0.0,-0.0079383332856142,58837.04769964674,0.0121270134380915,0.9999999999989811,1.5308049849949157e-07,0.012244702271049467,-0.00793833343868661,91682.27334295536
2025-09-29,24689.266608484173,24903.797,1,-0.0035502910412642,-0.0035502910412642,-0.0035502910412642,-0.0035502910412642,0.0086892168535336,0.5,0.0,0.0,-0.0017751455206321,58732.60337797549,0.0144593628847045,1.000000000002598,3.6167735473213725e-12,0.012231976140421274,-0.0035502910412770405,91356.77458926196
2025-09-30,24640.95674623612,24753.102,1,-0.0019567151594309,-0.0019567151594309,-0.0019567151594309,-0.0019567151594309,0.0045511728671416,0.2,0.0,0.0,-0.0003913430318861,58709.618782898986,0.0086892168535336,0.9999999999974105,5.1874060602585814e-12,0.012219338141913911,-0.0019567151594310204,91178.01540350643
2025-10-01,24761.68599937425,24658.283,-1,0.0048995359385375,0.0048995359385375,0.0048995359385375,0.0048995359385375,-0.0041759272521614,0.2,2.0,0.002,-0.0010200928122924,58649.72952276612,0.0045511728671416,0.9999999999895997,7.810863067447826e-12,0.012206787711836576,0.004899535938478733,91624.74536677507
2025-10-03,24843.615057445622,24791.775,-1,0.0033087027302358,0.0033087027302358,0.0033087027302358,-0.0033087027302358,-0.0020866551556909,0.2,0.0,0.0,-0.0006617405460471,58610.9186187262,-0.0041759272521614,0.7999999999932527,0.199999999996347,0.009755459050291288,0.002446962184169968,91848.94765382179
2025-10-06,24988.25684791889,24814.793,-1,0.0058220911143089,0.0058220911143089,0.0058220911143089,-0.0058220911143089,-0.0069418146681701,0.5,0.0,0.0,-0.0029110455571544,58440.29956448041,-0.0020866551556909,0.600000000044907,0.19999999994834572,0.00730916745125028,0.0032932546688984464,92151.42962951615
2025-10-07,25062.44807886074,24987.545,-1,0.0029690438750245,0.0029690438750245,0.0029690438750245,-0.0029690438750245,-0.0029886577171174,0.2,0.0,0.0,-0.0005938087750049,58405.59720178511,-0.0069418146681701,0.4000000000522881,0.19999999999261886,0.00486786098827369,0.0009876175501724268,92242.43999869174
2025-10-08,25052.375553593007,24999.629,-1,-0.0004018971026309,-0.0004018971026309,-0.0004018971026309,0.0004018971026309,-0.0021054511768821,0.2,0.0,0.0,8.037942052618874e-05,58410.29180984367,-0.0029886577171174,0.2000000000633294,0.19999999998895868,0.002431488566861547,-0.0002803794205405906,92216.57711681565
2025-10-09,25132.36474328672,24992.068,-1,0.0031928784367212,0.0031928784367212,0.0031928784367212,-0.0031928784367212,-0.0055823136708293,0.5,0.0,0.0,-0.0015964392183606,58317.043329242544,-0.0021054511768821,6.767688526899566e-11,0.19999999999565252,4.4657721294499757e-11,-0.00019999999977956845,92198.13380141262
2025-10-10,25226.914590293625,25024.074,-1,0.0037620752353662,0.0037620752353662,0.0037620752353662,-0.0037620752353662,-0.008040642051869,0.5,0.0,0.0,-0.0018810376176831,58207.34677698819,-0.0055823136708293,-0.1999999999271661,0.199999999994843,0.002491568750608346,-0.0009524150467940764,92110.32291149381
2025-10-13,25227.18344687168,25197.668,-1,1.0657529167401592e-05,1.0657529167401592e-05,1.0657529167401592e-05,-1.0657529167401592e-05,-0.0011699858184261,0.2,0.0,0.0,-2.1315058334803182e-06,58207.222707688976,-0.008040642051869,-0.39999999991575025,0.19999999998858414,0.0049791586478610175,-0.00020426301165464689,92091.50817953143
2025-10-14,25176.70030038673,25287.996,1,-0.0020011408166616,-0.0020011408166616,-0.0020011408166616,0.0020011408166616,0.0044205832490114,0.2,2.0,0.002,-0.0015997718366676,58114.10443211057,-0.0011699858184261,-0.3999999999169676,1.2173595465014841e-12,0.0049752064655628125,0.0008004563264972632,92165.2234098704
2025-10-15,25267.45888882449,25252.004,-1,0.0036048643132304,0.0036048643132304,0.0036048643132304,0.0036048643132304,-0.0006116518836536,0.2,2.0,0.002,-0.0012790271373539,58039.77491547888,0.0044205832490114,-0.1999999999193598,0.1999999999976078,0.002485640441542859,-0.0009209728623529908,92080.34174025721
2025-10-16,25463.895981392045,25314.834,-1,0.0077743113556398,0.0077743113556398,0.0077743113556398,-0.0077743113556398,-0.0058538560439052,0.5,0.0,0.0,-0.0038871556778199,57814.16527487678,-0.0006116518836536,-0.1999999999125885,6.771305738340061e-12,0.002483690766272628,-0.001554862270455167,91937.16949103467
2025-10-17,25615.90368314186,25517.992,-1,0.0059695382772886,0.0059695382772886,0.0059695382772886,-0.0059695382772886,-0.0038223005658121,0.2,0.0,0.0,-0.0011939076554577,57745.140500361216,-0.0058538560439052,-0.3999999998657879,0.1999999999531994,0.004963508346717894,-0.002587815310067455,91699.2530762615
2025-10-20,25756.349872197945,25738.926,-1,0.0054827731550424,0.0054827731550424,0.0054827731550424,-0.0054827731550424,-0.0006764884109899,0.2,0.0,0.0,-0.0010965546310084,57681.81979912731,-0.0038223005658121,-0.5999999997610503,0.19999999989526246,0.0074393139966928284,-0.0034896638916105957,91379.2535039136
2025-10-21,25825.72402500161,25828.725,1,0.002693477653002,0.002693477653002,0.002693477653002,-0.002693477653002,0.0001162010015859,0.2,2.0,0.002,-0.0025386955306004,57535.38322100636,-0.0006764884109899,-0.599999999586398,1.7465229262825233e-10,0.007433404944293809,-0.0016160865908618246,91231.57671764297
2025-10-23,25866.31425121444,25897.664,1,0.0015716975126636,0.0015716975126636,0.0015716975126636,0.0015716975126636,0.0012119913367281,0.2,0.0,0.0,0.0003143395025327,57553.46886474608,0.0001162010015859,-0.40000000151307713,0.19999999807332092,0.0049516899735284736,-0.0008286790055168605,91155.97502537684
2025-10-24,25822.332566599503,25960.46,1,-0.001700346024864,-0.001700346024864,-0.001700346024864,-0.001700346024864,0.005349146249443,0.5,0.0,0.0,-0.000850173012432,57504.53845874544,0.0012119913367281,-0.20000000153788738,0.19999999997518975,0.0024739011735894524,0.00014006920761255095,91168.7431705678
2025-10-27,25911.155308055964,26001.822,1,0.0034397644452675,0.0034397644452675,0.0034397644452675,0.0034397644452675,0.0034991373740809,0.2,0.0,0.0,0.0006879528890535,57544.09887211181,0.005349146249443,-1.5793134715405188e-09,0.19999999995857393,8.598916623700059e-10,-0.00020000000539104024,91150.5094214422
2025-10-28,25926.63329607609,26063.318,1,0.0005973484329859,0.0005973484329859,0.0005973484329859,0.0005973484329859,0.0052719804520318,0.5,0.0,0.0,0.0002986742164929,57561.28581075624,0.0034991373740809,0.1999999983895968,0.19999999996891027,0.002400320892946759,-8.05303143337021e-05,91143.1690422668
2025-10-29,26005.288686156764,26127.842,1,0.0030337679860878,0.0030337679860878,0.0030337679860878,0.0030337679860878,0.0047126303930813,0.2,0.0,0.0,0.0006067535972175,57596.21132798238,0.0052719804520318,0.39999999838492145,0.19999999999532464,0.0047959087957595145,0.0010135071895400218,91235.5432993686
2025-10-30,25926.527005210726,26213.482,1,-0.003028679354287,-0.003028679354287,-0.003028679354287,-0.003028679354287,0.0110680074786569,1.0,0.0,0.0,-0.003028679354287,57421.770871848166,0.0047126303930813,0.5999999983795719,0.1999999999946504,0.007186809865435002,-0.002017207607659093,91051.50226733621
2025-10-31,25800.18392635262,26106.248,1,-0.0048731200608825,-0.0048731200608825,-0.0048731200608825,-0.0048731200608825,0.0118628640214755,1.0,0.0,0.0,-0.0048731200608825,57141.94768828116,0.0110680074786569,0.799999998372792,0.19999999999322016,0.009573069829840304,-0.00409849604076964,90678.3280457874
2025-11-03,25777.419066508064,25962.34,1,-0.000882352618475,-0.000882352618475,-0.000882352618475,-0.000882352618475,0.007173756729284,0.5,0.0,0.0,-0.0004411763092375,57116.7380146974,0.0118628640214755,0.9999999984097029,0.20000000003691087,0.011954733170307996,-0.001082352617108708,90580.18212011199
2025-11-04,25666.315914699764,25930.246,1,-0.0043100960387711,-0.0043100960387711,-0.0043100960387711,-0.0043100960387711,0.0102831308621536,1.0,0.0,0.0,-0.0043100960387711,56870.55938843272,0.007173756729284,0.9999999999862405,1.5765375671605852e-09,0.01194320351337598,-0.004310096040288333,90189.7728358275
2025-11-06,25569.5214733971,25906.777,1,-0.0037712635356143,-0.0037712635356143,-0.0037712635356143,-0.0037712635356143,0.0131897472916645,1.0,0.0,0.0,-0.0037712635356143,56656.08552156114,0.0102831308621536,0.9999999999992968,1.3056333791894303e-11,0.011931747842873338,-0.0037712635356247043,89849.64343424547
2025-11-07,25521.796461015405,25756.707,1,-0.0018664804670415,-0.0018664804670415,-0.0018664804670415,-0.0018664804670415,0.0092043104937154,0.5,0.0,0.0,-0.0009332402335207,56603.21178307863,0.0131897472916645,1.0000000000000615,7.647216193618078e-13,0.011920365428788797,-0.0018664804670423796,89681.94082980473
2025-11-10,25554.27609291745,25534.586,-1,0.0012726232634783,0.0012726232634783,0.0012726232634783,0.0012726232634783,-0.0007705204735934,0.2,2.0,0.002,-0.0017454753473043,56504.41227233303,0.0092043104937154,0.9999999999994515,6.09956529729061e-13,0.011909055556076513,0.001272623263476992,89796.0721540185
2025-11-11,25641.21686598565,25481.826,-1,0.0034022005848288,0.0034022005848288,0.0034022005848288,-0.0034022005848288,-0.0062161974144485,0.5,0.0,0.0,-0.0017011002924144,56408.29260009385,-0.0007705204735934,0.8000000001352083,0.19999999986424322,0.009518254082863713,0.0025217604684588026,90022.51633899938
2025-11-12,25786.19769883305,25544.484,-1,0.0056542103132288,0.0056542103132288,0.0056542103132288,-0.0056542103132288,-0.0093737627259403,0.5,0.0,0.0,-0.0028271051566144,56248.82042520832,-0.0062161974144485,0.6000000001450945,0.19999999999011386,0.0071319904411961225,0.003192526188767561,90309.91557999038
2025-11-13,25843.645621706262,25721.47,-1,0.0022278555196144,0.0022278555196144,0.0022278555196144,-0.0022278555196144,-0.0047274917592758,0.2,0.0,0.0,-0.0004455711039228,56223.757576197095,-0.0093737627259403,0.4000000001413081,0.20000000000378637,0.004750221854558763,0.0006911422081567877,90372.3325744628
2025-11-14,25884.68626733265,25788.29,-1,0.00158803623247,0.00158803623247,0.00158803623247,-0.00158803623247,-0.0037240655087369,0.2,0.0,0.0,-0.000317607246494,56205.90050336578,-0.0047274917592758,0.20000000014555697,0.19999999999575113,0.002372905491976635,0.00011760724672939859,90382.9610156774
2025-11-17,25964.266147800325,25885.86,-1,0.0030744000389182,0.0030744000389182,0.0030744000389182,-0.0030744000389182,-0.0030197713794027,0.2,0.0,0.0,-0.0006148800077836,56171.34061882678,-0.0037240655087369,1.492805900190421e-10,0.19999999999627638,7.255910795137747e-11,-0.00019999999953732812,90364.88442351608
2025-11-18,25930.75920855969,25897.582,-1,-0.0012905020711887,-0.0012905020711887,-0.0012905020711887,0.0012905020711887,-0.0012794538059163,0.2,0.0,0.0,0.0002581004142377,56185.83846510878,-0.0030197713794027,-0.19999999958548248,0.19999999973476307,0.002444452773826966,5.810041396804119e-05,90370.13466070927
2025-11-19,26006.09210200496,25887.928,-1,0.0029051557202537,0.0029051557202537,0.0029051557202537,-0.0029051557202537,-0.0045437085103551,0.2,0.0,0.0,-0.0005810311440507,56153.19274310595,-0.0012794538059163,-0.19999999958727166,1.789179915334671e-12,0.0024425344741746827,-0.000581031142853489,90317.62679808754
2025-11-20,26121.08244826078,25922.838,-1,0.0044216695766816,0.0044216695766816,0.0044216695766816,-0.0044216695766816,-0.0075894423078925,0.5,0.0,0.0,-0.0022108347883408,56029.04731111309,-0.0045437085103551,-0.39999999956831817,0.1999999999810465,0.004881256630326915,-0.001968667828744932,90139.82139184154
2025-11-21,26088.3686375474,26112.008,1,-0.0012523910821145,-0.0012523910821145,-0.0012523910821145,0.0012523910821145,0.0009061265110528,0.2,2.0,0.002,-0.001749521783577,55931.02327232923,-0.0075894423078925,-0.59999999956508,0.19999999999676182,0.007316201839261586,0.0005514346487272482,90189.52761258709
2025-11-24,26008.723439459216,26202.662,1,-0.0030529006698239,-0.0030529006698239,-0.0030529006698239,-0.0030529006698239,0.0074566735653988,0.5,0.0,0.0,-0.0015264503349119,55845.647343123215,0.0009061265110528,-0.39999999958575744,0.19999999997932255,0.004873702553726506,0.0010211602666855958,90281.62557465621
2025-11-25,25932.135024709685,26108.96,1,-0.0029447202561788,-0.0029447202561788,-0.0029447202561788,-0.0029447202561788,0.006818758853516,0.5,0.0,0.0,-0.0014723601280894,55763.42243864786,0.0074566735653988,-0.19999999958825868,0.19999999999749876,0.002434980343420155,0.0003889440500257983,90316.74007575013
2025-11-26,26100.96074681418,26017.125,-1,0.00651029010699,0.00651029010699,0.00651029010699,0.00651029010699,-0.0032119793454121,0.2,2.0,0.002,-0.0006979419786019,55724.50280525741,0.006818758853516,4.1216327324764425e-10,0.20000000000042195,2.3195867277826613e-11,-0.00019999999731711948,90298.67672797728
2025-11-27,26171.781282867538,26195.89,1,0.0027133306218241,0.0027133306218241,0.0027133306218241,-0.0027133306218241,0.0009211721919838,0.2,2.0,0.002,-0.0025426661243648,55582.81399967742,-0.0032119793454121,-0.19999999958247247,0.19999999999463575,0.0024312723550705146,-0.0007426661232265656,90231.61495979922
2025-11-28,26191.044126602075,26310.371,1,0.0007360157692877,0.0007360157692877,0.0007360157692877,0.0007360157692877,0.0045560181877867,0.2,0.0,0.0,0.0001472031538575,55590.99596519845,0.0009211721919838,-1.8014759827741387e-09,0.19999999778099647,6.33121844779144e-11,-0.0001999999991069112,90213.56863688784
2025-12-01,26181.591836533746,26293.094,1,-0.0003608977947819,-0.0003608977947819,-0.0003608977947819,-0.0003608977947819,0.0042588000058371,0.2,0.0,0.0,-7.217955895639782e-05,55586.98343162773,0.0045560181877867,0.19999999818079942,0.1999999999822754,0.002348390591040227,-0.00027217955828210994,90189.01434762521
2025-12-02,26089.26212107507,26251.246,1,-0.0035265126748267,-0.0035265126748267,-0.0035265126748267,-0.0035265126748267,0.0062088332806499,0.5,0.0,0.0,-0.0017632563374133,55488.969330814216,0.0042588000058371,0.39999999815725584,0.19999999997645643,0.004692440047338614,-0.0016106050634086759,90043.75546445308
2025-12-03,26025.44262050027,26131.256,1,-0.0024461979905229,-0.0024461979905229,-0.0024461979905229,-0.0024461979905229,0.0040657667591935,0.2,0.0,0.0,-0.0004892395981045,55461.82192975958,0.0062088332806499,0.5999999981522605,0.19999999999500462,0.007032187683410996,-0.001667718789788808,89893.58780156187
2025-12-04,26030.576863388545,26058.076,1,0.0001972778316643,0.0001972778316643,0.0001972778316643,0.0001972778316643,0.001056416719298,0.2,0.0,0.0,3.9455566332868846e-05,55464.01020735366,0.0040657667591935,0.7999999981100383,0.19999999995777784,0.009367672490699716,-4.217773499918539e-05,89889.79629363745
2025-12-05,26126.91127690843,26067.021,-1,0.0037008174665302,0.0037008174665302,0.0037008174665302,0.0037008174665302,-0.0022922830897873,0.2,2.0,0.002,-0.0012598365066939,55394.1346224868,0.001056416719298,0.7999999981092276,8.106848525812893e-13,0.009359146110410313,0.0029606539662259458,90155.92887555744
2025-12-08,26024.09483620624,26165.068,1,-0.0039352696387445,-0.0039352696387445,-0.0039352696387445,0.0039352696387445,0.0054170246719831,0.5,2.0,0.002,-3.236518062771192e-05,55392.34178131403,-0.0022922830897873,0.5999999981293535,0.19999999997987417,0.007013003194130316,-0.0025611617758650755,89925.02495665375
2025-12-09,25910.101899800906,26093.916,1,-0.0043802843911689,-0.0043802843911689,-0.0043802843911689,-0.0043802843911689,0.0070943024813232,0.5,0.0,0.0,-0.0021901421955844,55271.02467626653,0.0054170246719831,0.7999999981263543,0.1999999999970008,0.009342246238055255,-0.0037042275047250196,89591.92220584625
2025-12-10,25816.09775597052,25897.451,1,-0.0036280885422187,-0.0036280885422187,-0.0036280885422187,-0.0036280885422187,0.0031512603027182,0.2,0.0,0.0,-0.0007256177084437,55230.91904199761,0.0070943024813232,0.9999999981205093,0.19999999999415508,0.011667339714051386,-0.003828088535393896,89248.95639558614
2025-12-11,25867.056528068493,25676.504,-1,0.0019739145931221,0.0019739145931221,0.0019739145931221,0.0019739145931221,-0.0073666104166789,0.5,2.0,0.002,-0.0010130427034389,55174.96776245788,0.0031512603027182,0.9999999994601686,1.3396592724035372e-09,0.011656934237945178,0.0019739145907168593,89425.12621282165
2025-12-12,25978.236325237336,25806.02,-1,0.00429812325373,0.00429812325373,0.00429812325373,-0.00429812325373,-0.0066292539293759,0.5,0.0,0.0,-0.002149061626865,55056.39335647608,-0.0073666104166789,0.7999999994608208,0.1999999999993478,0.009317271438434315,0.0032384986006671933,89714.72935892637
2025-12-15,26008.559826692686,26003.746,-1,0.0011672655940038,0.0011672655940038,0.0011672655940038,-0.0011672655940038,-0.0001850862456346,0.2,0.0,0.0,-0.0002334531188007,55043.54026973709,-0.0066292539293759,0.5999999994610146,0.19999999999980622,0.006981783533491438,0.0005003593557733345,89759.61896311177
2025-12-16,25916.80636641316,26079.79,1,-0.0035278177988679,-0.0035278177988679,-0.0035278177988679,0.0035278177988679,0.0062887236676684,0.5,2.0,0.002,-0.000236091100566,55030.544979735765,-0.0001850862456346,0.3999999994831635,0.19999999997785106,0.004650433197122321,-0.0016111271177017062,89615.00480692573
2025-12-17,25856.081075197817,25789.17,-1,-0.0023430854232888,-0.0023430854232888,-0.0023430854232888,-0.0023430854232888,-0.0025878274052134,0.2,2.0,0.002,-0.0024686170846577,54894.69563622076,0.0062887236676684,0.5999999994760549,0.19999999999289136,0.006969335529760095,-0.0016058512527385232,89471.09643919236
2025-12-18,25831.03197596404,25628.764,-1,-0.0009687894759041,-0.0009687894759041,-0.0009687894759041,0.0009687894759041,-0.0078304256737498,0.5,0.0,0.0,0.000484394737952,54921.28633792842,-0.0025878274052134,0.3999999995052666,0.19999999997078827,0.004642038819851325,-0.0005875157898531358,89418.53075729887
2025-12-19,25914.694257227704,25638.766,-1,0.0032388284502729,0.0032388284502729,0.0032388284502729,-0.0032388284502729,-0.0106475598164059,1.0,0.0,0.0,-0.0032388284502729,54743.40571321156,-0.0078304256737498,0.19999999950518169,0.20000000000008492,0.0023189391208115924,0.0004477656884518634,89458.56930728375
2025-12-22,26073.965406776548,25844.73,-1,0.0061459783383097,0.0061459783383097,0.0061459783383097,-0.0061459783383097,-0.0087917354802108,0.5,0.0,0.0,-0.0030729891691548,54575.17982037221,-0.0106475598164059,-4.963947583300314e-10,0.20000000000157644,6.356889434674327e-11,-0.00020000000305240786,89440.67759314923
2025-12-23,26137.7372339235,26048.613,-1,0.0024458047002846,0.0024458047002846,0.0024458047002846,-0.0024458047002846,-0.0034097914875289,0.2,0.0,0.0,-0.0004891609400569,54548.4837741075,-0.0087917354802108,-0.20000000049597122,0.19999999999957646,0.002398268767971717,-0.0006891609412695452,89379.03857159136
2025-12-24,26140.433330224216,26126.455,-1,0.0001031495678676,0.0001031495678676,0.0001031495678676,-0.0001031495678676,-0.0005347398050992,0.2,0.0,0.0,-2.0629913573522176e-05,54547.35844360168,-0.0034097914875289,-0.4000000002921657,0.19999999979619448,0.004792620468678758,-0.00024125982697337125,89357.47500021053
2025-12-26,26079.78407955549,26085.186,1,-0.0023201318012812,-0.0023201318012812,-0.0023201318012812,0.0023201318012812,0.0002071305662666,0.2,2.0,0.002,-0.0015359736397437,54463.57513891465,-0.0005347398050992,-0.4000000002768311,1.5334622460727587e-11,0.004788725586159521,0.0009280527211394299,89440.40344803863
2025-12-29,25994.690397260925,25957.445,-1,-0.0032628215799253,-0.0032628215799253,-0.0032628215799253,-0.0032628215799253,-0.0014328078808297,0.2,2.0,0.002,-0.002652564315985,54319.10700298021,0.0002071305662666,-0.20000000046934915,0.19999999980748193,0.0023924266885308847,0.0004525643177089806,89480.88098320071
2025-12-30,25960.178892388853,25975.361,1,-0.0013276366959811,-0.0013276366959811,-0.0013276366959811,0.0013276366959811,0.0005848229195215,0.2,2.0,0.002,-0.0017344726608037,54224.89199692426,-0.0014328078808297,-0.2000000004967716,2.7422453197090135e-11,0.0023905016562681966,0.0002655273398283298,89504.64060349368
2025-12-31,26064.886653884667,26028.072,-1,0.0040333990736294,0.0040333990736294,0.0040333990736294,0.0040333990736294,-0.0014124233254311,0.2,2.0,0.002,-0.0011933201852741,54160.18433876003,0.0005848229195215,-4.482657131731236e-08,0.1999999556702003,1.0263568619890892e-09,-0.00020000013647365154,89486.73966315796
2026-01-01,26115.35786025805,26180.564,1,0.0019363677672414,0.0019363677672414,0.0019363677672414,-0.0019363677672414,0.0024968503242752,0.2,2.0,0.002,-0.0023872735534482,54030.88916303824,-0.0014124233254311,-4.6229352460592346e-08,1.4027811432799863e-09,9.010149748063655e-10,-9.091980914841291e-11,89486.73965502184
2026-01-02,26247.11833159194,26125.5,-1,0.0050453251316306,0.0050453251316306,0.0050453251316306,0.0050453251316306,-0.0046335879640378,0.2,2.0,0.002,-0.0009909349736738,53977.34806530788,0.0024968503242752,0.19999995375247565,0.1999999999818281,0.0023007481519098,0.000809064793010495,89559.14022551801
2026-01-05,26249.085193648112,26169.87,-1,7.493630467636514e-05,7.493630467636514e-05,7.493630467636514e-05,-7.493630467636514e-05,-0.0030178268333435,0.2,0.0,0.0,-1.4987260935273028e-05,53976.53909270783,-0.0046335879640378,-4.606993901759835e-08,0.19999999982241468,9.369640809124323e-10,-0.00020000000327472566,89541.22839717964
2026-01-06,26205.58426882977,26191.316,-1,-0.0016572358425985,-0.0016572358425985,-0.0016572358425985,0.0016572358425985,-0.000544474364067,0.2,0.0,0.0,0.0003314471685197,53994.4294637566,-0.0030178268333435,-0.20000004590807702,0.199999999838138,0.002381040185301543,0.0001314472447620727,89552.99834494505
2026-01-07,26165.514487057226,26303.037,1,-0.0015290550808366,-0.0015290550808366,-0.0015290550808366,0.0015290550808366,0.0052558688655176,0.5,2.0,0.002,-0.0012354724595816,53927.7208331833,-0.000544474364067,-0.2000000455400217,3.680553084528526e-10,0.0023791798237569294,0.0003058110854324663,89580.38464457265
2026-01-08,25987.10978129128,26295.574,1,-0.0068183144594459,-0.0068183144594459,-0.0068183144594459,-0.0068183144594459,0.0118698932395625,1.0,0.0,0.0,-0.0068183144594459,53560.02467446145,0.0052558688655176,-4.5622974818202655e-08,0.1999999999170469,9.468719091803702e-10,-0.000199999688845258,89562.46859551712
2026-01-09,25799.34549317765,26096.414,1,-0.0072252855240103,-0.0072252855240103,-0.0072252855240103,-0.0072252855240103,0.0115145753174593,1.0,0.0,0.0,-0.0072252855240103,53173.03820351542,0.0118698932395625,0.1999999543796184,0.20000000000259321,0.0022910387538403756,-0.0016450567751843705,89415.13324975182
