Date,Actual_Close,Predicted_Close,Signal,Market_Return,Stop_Loss_Return,Protected_Return,Strategy_Return,Prediction_Change,Position_Size,Trade,Transaction_Cost,Net_Return,Portfolio_Value,Expected_Return,MV_Position,MV_Turnover,MV_Net_Return,MV_Portfolio_Value
2024-09-13,25305.163145578004,25265.652,-1,0.0032933332552647,0.0032933332552647,0.0032933332552647,-0.0032933332552647,-0.0015613867158533,0.2,0.0,0.0,-0.0006586666510529,94871.05275785494,-0.0036505832661536,0.7999999887219611,0.20000001163891667,0.0024346665554305026,100558.3874159956
2024-09-16,25353.732492679737,25315.49,-1,0.0019193453455454,0.0019193453455454,0.0019193453455454,-0.0019193453455454,-0.0015083575047885,0.2,0.0,0.0,-0.000383869069109,94834.63469514735,-0.0015613867158533,0.5999999847198036,0.20000000400215745,0.000951607173997109,100654.07949886624
2024-09-17,25393.79239810876,25430.748,1,0.0015800397610328,0.0015800397610328,0.0015800397610328,-0.0015800397610328,0.0014553006227613,0.2,2.0,0.002,-0.0023160079522065,94614.9969270488,-0.0015083575047885,0.3999999848185033,0.19999999990130035,0.00043201588052445126,100697.56365964933
2024-09-18,25383.754526857792,25442.355,1,-0.0003952883875554,-0.0003952883875554,-0.0003952883875554,-0.0003952883875554,0.0023085817773806,0.2,0.0,0.0,-7.905767751108517e-05,94607.51688513404,0.0014553006227613,0.5999999840959798,0.19999999927747647,-0.000437173025524042,100653.54140108134
2024-09-19,25403.56020128431,25449.85,1,0.0007802499983033,0.0007802499983033,0.0007802499983033,0.0007802499983033,0.0018221776140397,0.2,0.0,0.0,0.0001560499996606,94622.28038811186,0.0023085817773806,0.7999999851963022,0.20000000110032246,0.0004241999859917323,100696.2386319337
2024-09-20,25642.97978094653,25446.295,-1,0.0094246466938172,0.0094246466938172,0.0094246466938172,0.0094246466938172,-0.0076701219057496,0.5,2.0,0.002,0.0027123233469086,94878.92660834629,0.0018221776140397,0.9999999935733082,0.20000000837700593,0.009224646624870894,101625.12584976695
2024-09-23,25825.961722217253,25625.652,-1,0.0071357518835108,0.0071357518835108,0.0071357518835108,-0.0071357518835108,-0.0077561379658103,0.5,0.0,0.0,-0.0035678759417554,94540.41036872075,-0.0076701219057496,0.7999999785559935,0.20000001501731468,0.005508601338772216,102184.93815407588
2024-09-24,25896.68870892052,25818.355,-1,0.0027386003070863,0.0027386003070863,0.0027386003070863,-0.0027386003070863,-0.003024854250711,0.2,0.0,0.0,-0.0005477200614172,94488.6286893472,-0.0077561379658103,0.5999999744200774,0.20000000413591612,0.0014431601100626799,102332.40738066907
2024-09-25,25963.103680702112,25957.293,-1,0.0025646125081124,0.0025646125081124,0.0025646125081124,-0.0025646125081124,-0.0002238053190239,0.2,0.0,0.0,-0.0005129225016224,94440.163345545,-0.003024854250711,0.3999999680983131,0.20000000632176423,0.0008258449151077306,102416.91807895512
2024-09-26,26119.43358619644,26054.666,-1,0.006021233340085,0.006021233340085,0.006021233340085,-0.006021233340085,-0.0024796703949455,0.2,0.0,0.0,-0.001204246668017,94326.43409350912,-0.0002238053190239,0.3999999532966387,1.4801674441677903e-08,0.002408493040020489,102663.58851332864
2024-09-27,26156.21626997649,26273.33,1,0.0014082496719793,0.0014082496719793,0.0014082496719793,-0.0014082496719793,0.004477472154791,0.2,2.0,0.002,-0.0022816499343958,94111.21419134788,-0.0024796703949455,0.1999999511277653,0.20000000216887337,8.164986340267815e-05,102671.97098130718
2024-09-30,25942.76793514372,26319.725,1,-0.0081605203378661,-0.0081605203378661,-0.0081605203378661,-0.0081605203378661,0.014530333301314,1.0,0.0,0.0,-0.0081605203378661,93343.21771391811,0.004477472154791,0.39999994130105143,0.19999999017328612,-0.0034642076463057628,102316.29395437245
2024-10-01,25852.616834775665,26112.436,1,-0.0034749992982024,-0.0034749992982024,-0.0034749992982024,-0.0034749992982024,0.0100500141585218,1.0,0.0,0.0,-0.0034749992982024,93018.8500978703,0.014530333301314,0.5999999337264572,0.19999999242540578,-0.002284999341046331,102082.50129010841
2024-10-03,25480.240710670776,25996.26,1,-0.014403807803471,-0.014403807803471,-0.014403807803471,-0.014403807803471,0.020251743112973,1.0,0.0,0.0,-0.014403807803471,91679.02445896067,0.0100500141585218,0.7999999340181011,0.2000000002916439,-0.011723045292677854,100885.7835038946
2024-10-04,25218.07712591369,25684.193,1,-0.0102888974925302,-0.0102888974925302,-0.0102888974925302,-0.0102888974925302,0.0184834026701955,1.0,0.0,0.0,-0.0102888974925302,90735.74837408726,0.020251743112973,0.9999999443019454,0.2000000102838443,-0.01048889692974247,99827.60291904595
2024-10-07,24971.67180173053,25438.014,1,-0.0097709798789519,-0.0097709798789519,-0.0097709798789519,-0.0097709798789519,0.0186748489236973,1.0,0.0,0.0,-0.0097709798789519,89849.17120242241,0.0184834026701955,1.0000000001377805,5.5835835066631034e-08,-0.009770979936133984,98852.1894138516
2024-10-08,24997.367108675327,25136.62,1,0.0010289782417778,0.0010289782417778,0.0010289782417778,0.0010289782417778,0.0055707023351408,0.5,0.0,0.0,0.0005144891208889,89895.39762352695,0.0186748489236973,1.000000000068299,6.948153163932602e-11,0.0010289782417785968,98953.90616591064
2024-10-09,24987.76489026193,25159.414,1,-0.0003841291913525,-0.0003841291913525,-0.0003841291913525,-0.0003841291913525,0.0068693262679514,0.5,0.0,0.0,-0.0001920645956762,89878.13190032923,0.0055707023351408,1.0000000001677674,9.946843348984657e-11,-0.0003841291915164128,98915.89508193774
2024-10-10,24994.375579904685,25079.605,1,0.0002645570610972,0.0002645570610972,0.0002645570610972,0.0002645570610972,0.0034099439621063,0.2,0.0,0.0,5.29114122194585e-05,89882.88747921571,0.0068693262679514,1.0000000002332852,6.551781339680929e-11,0.00026455706109339944,98942.06398043603
2024-10-11,24975.753899500563,25074.934,1,-0.00074503483172,-0.00074503483172,-0.00074503483172,-0.00074503483172,0.0039710553242367,0.2,0.0,0.0,-0.000149006966344,89869.49430282619,0.0034099439621063,1.0000000000998714,1.3341372451236566e-10,-0.0007450348319278214,98868.34869642778
2024-10-14,25069.81802632993,24902.783,-1,0.0037662177169053,0.0037662177169053,0.0037662177169053,0.0037662177169053,-0.0066627937288774,0.5,2.0,0.002,-0.0001168911415473,89858.98935504684,0.0039710553242367,1.0000000001066915,6.820100040272337e-12,0.0037662177173003034,99240.7084229685
2024-10-15,25062.11209401345,24919.715,-1,-0.0003073788692198,-0.0003073788692198,-0.0003073788692198,0.0003073788692198,-0.0056817675014494,0.5,0.0,0.0,0.0001536894346099,89872.79973231544,-0.0066627937288774,0.7999999854187658,0.20000001468792572,-0.00044590310558180246,99196.45668288255
2024-10-16,25005.98758762873,24944.074,-1,-0.002239416461557,-0.002239416461557,-0.002239416461557,0.002239416461557,-0.0024759505063243,0.2,0.0,0.0,0.0004478832923114,89913.05225774879,-0.0056817675014494,0.5999999815678024,0.2000000038509634,-0.0015436498395077966,99043.33208844427
2024-10-17,24847.68559951617,24927.771,1,-0.0063305633323946,-0.0063305633323946,-0.0063305633323946,0.0063305633323946,0.0032230527130216,0.2,2.0,0.002,-0.000733887333521,89847.06620757861,-0.0024759505063243,0.3999999760823911,0.20000000548541136,-0.002732225187031313,98772.72340190472
2024-10-18,24851.619498214823,24708.947,-1,0.000158320527797,0.000158320527797,0.000158320527797,0.000158320527797,-0.0057409738719471,0.5,2.0,0.002,-0.0019208397361014,89674.48439263496,0.0032230527130216,0.5999999759027136,0.19999999982032252,-0.00010500768695721764,98762.35150668582
2024-10-21,24808.03580996013,24674.865,-1,-0.0017537564607338,-0.0017537564607338,-0.0017537564607338,0.0017537564607338,-0.0053680513435352,0.5,0.0,0.0,0.0008768782303669,89753.11799581825,-0.0057409738719471,0.39999996885632544,0.20000000704638815,-0.0009015025367214878,98673.31699626996
2024-10-22,24600.4158198992,24679.69,1,-0.0083690620108494,-0.0083690620108494,-0.0083690620108494,0.0083690620108494,0.0032224731761108,0.2,2.0,0.002,-0.0003261875978301,89723.84164186142,-0.0053680513435352,0.19999996423679714,0.2000000046195283,-0.0018738121074849457,98488.42174019665
2024-10-23,24498.492237915507,24665.168,1,-0.0041431650070422,-0.0041431650070422,-0.0041431650070422,-0.0041431650070422,0.0068035110269576,0.5,0.0,0.0,-0.0020715825035211,89537.97130136745,0.0032224731761108,0.3999999486680453,0.19999998443124814,-0.0018572657745713696,98305.50256530703
2024-10-24,24437.25010828166,24498.33,1,-0.0024998326035373,-0.0024998326035373,-0.0024998326035373,-0.0024998326035373,0.002499458468023,0.2,0.0,0.0,-0.0004999665207074,89493.2053133847,0.0068035110269576,0.5999999356095974,0.19999998694155213,-0.0016998993880987044,98138.39310164953
2024-10-25,24278.755707783945,24412.598,1,-0.00648577069005,-0.00648577069005,-0.00648577069005,-0.00648577069005,0.0055127327704502,0.5,0.0,0.0,-0.003242885345025,89202.9891093946,0.002499458468023,0.799999936678782,0.20000000106918459,-0.005388616142422285,97609.5629723906
2024-10-28,24316.08167451949,24377.883,1,0.0015373920799235,0.0015373920799235,0.0015373920799235,0.0015373920799235,0.0025415824106756,0.2,0.0,0.0,0.0003074784159847,89230.41710318705,0.0055127327704502,0.9999999481160444,0.20000001143726243,0.001337391988720255,97740.10521993237
2024-10-29,24409.261382673827,24292.506,-1,0.0038320198707006,0.0038320198707006,0.0038320198707006,0.0038320198707006,-0.0047832411166976,0.2,2.0,0.002,-0.0012335960258598,89120.34281526276,0.0025415824106756,0.9999999948115933,4.669554887204441e-08,0.0038320198041229734,98114.64723879223
2024-10-30,24366.980581544496,24367.129,1,-0.0017321622504866,-0.0017321622504866,-0.0017321622504866,0.0017321622504866,6.090966215860854e-06,0.2,2.0,0.002,-0.0016535675499026,88972.97630834724,-0.0047832411166976,0.7999999814649718,0.20000001334662154,-0.001585729781630225,97959.06392065153
2024-10-31,24267.08714710906,24358.168,1,-0.0040995409382438,-0.0040995409382438,-0.0040995409382438,-0.0040995409382438,0.0037532668152053,0.2,0.0,0.0,-0.0008199081876487,88900.02663659255,6.090966215860854e-06,0.7999999815399952,7.502343191134742e-11,-0.003279632674992518,97637.79417380568
2024-11-01,24290.11661529392,24292.49,1,0.0009490001022887,0.0009490001022887,0.0009490001022887,0.0009490001022887,9.770989343824924e-05,0.2,0.0,0.0,0.0001898000204577,88916.89986346685,0.0037532668152053,0.9999999844981252,0.20000000295813003,0.0007490000846192892,97710.92488990391
2024-11-04,24107.94058687399,24140.484,1,-0.0075000063320085,-0.0075000063320085,-0.0075000063320085,-0.0075000063320085,0.001349904319232,0.2,0.0,0.0,-0.0015000012664017,88783.52440106714,9.770989343824924e-05,0.999999984472045,2.6080249071469552e-11,-0.0075000062155748184,96978.09234590006
2024-11-05,24173.056768059658,24131.156,-1,0.0027010262843074,0.0027010262843074,0.0027010262843074,0.0027010262843074,-0.0017333665519299,0.2,2.0,0.002,-0.0014597947431385,88653.91867886916,0.001349904319232,0.9999999958549587,1.1382913722712829e-08,0.002701026261728621,97240.0327201387
2024-11-06,24365.261638509022,24200.74,-1,0.0079512025431276,0.0079512025431276,0.0079512025431276,-0.0079512025431276,-0.0067523033797017,0.5,0.0,0.0,-0.0039756012715638,88301.46604704033,-0.0017333665519299,0.7999999951396425,0.2000000007153162,0.006160961995141076,97839.12486613374
2024-11-07,24262.722365361733,24408.21,1,-0.0042084207700534,-0.0042084207700534,-0.0042084207700534,0.0042084207700534,0.0059963442043902,0.5,2.0,0.002,0.0001042103850267,88310.66797681553,-0.0067523033797017,0.5999999910698787,0.20000000406976381,-0.002725052428520096,97572.508121313
2024-11-08,24191.943168257098,24378.404,1,-0.0029171993166637,-0.0029171993166637,-0.0029171993166637,-0.0029171993166637,0.0077075591012284,0.5,0.0,0.0,-0.0014585996583318,88181.8580666775,0.0059963442043902,0.7999999915550041,0.20000000048512545,-0.0025337594291803493,97325.28285883185
2024-11-11,24160.64445181528,24276.62,1,-0.0012937661197421,-0.0012937661197421,-0.0012937661197421,-0.0012937661197421,0.0048001843831614,0.2,0.0,0.0,-0.0002587532239484,88159.04072660898,0.0077075591012284,0.9999999925326688,0.20000000097766468,-0.0014937661110587845,97179.90164954812
2024-11-12,23989.32837626149,24230.898,1,-0.0070907080270748,-0.0070907080270748,-0.0070907080270748,-0.0070907080270748,0.0100698785705712,1.0,0.0,0.0,-0.0070907080270748,87533.93070886958,0.0048001843831614,0.9999999999396019,7.40693306688911e-09,-0.007090708034053467,96490.82734017314
2024-11-13,23723.402197946827,24206.117,1,-0.0110851864689053,-0.0110851864689053,-0.0110851864689053,-0.0110851864689053,0.0203476212233567,1.0,0.0,0.0,-0.0110851864689053,86563.60076460552,0.0100698785705712,1.000000000454996,5.15394171785033e-10,-0.01108518647446441,95421.20852603197
2024-11-14,23605.54127504732,23961.53,1,-0.0049681290194417,-0.0049681290194417,-0.0049681290194417,-0.0049681290194417,0.0150807270549218,1.0,0.0,0.0,-0.0049681290194417,86133.54162761952,0.0203476212233567,1.0000000000866172,3.683788829533796e-10,-0.004968129020240404,94947.14365080738
2024-11-18,23511.760492410885,23746.768,1,-0.0039728291566678,-0.0039728291566678,-0.0039728291566678,-0.0039728291566678,0.009995317350437,0.5,0.0,0.0,-0.0019864145783339,85962.44470484687,0.0150807270549218,1.0000000048345365,4.747919390979405e-09,-0.003972829180622507,94569.9348678947
2024-11-19,23515.9257371684,23637.018,1,0.0001771558007686,0.0001771558007686,0.0001771558007686,0.0001771558007686,0.0051493725650021,0.5,0.0,0.0,8.857790038430124e-05,85970.05907771074,0.009995317350437,1.0000000004614344,4.373102102661619e-09,0.00017715579647724366,94586.68848002901
2024-11-21,23413.3164300106,23574.213,1,-0.004363396461812,-0.004363396461812,-0.004363396461812,-0.004363396461812,0.0068720110826831,0.5,0.0,0.0,-0.002181698230906,85782.49835191,0.0051493725650021,1.0000000002248304,2.366040696699656e-10,-0.004363396463029629,94173.96925806557
2024-11-22,23718.58416444862,23500.75,-1,0.0130382099157355,0.0130382099157355,0.0130382099157355,0.0130382099157355,-0.0091841133070298,0.5,2.0,0.002,0.0045191049578677,86170.15846551041,0.0068720110826831,1.0000000002644645,3.963407380069839e-11,0.01303820991914401,95401.82923817124
2024-11-25,24028.70858897188,23825.674,-1,0.0130751659699863,0.0130751659699863,0.0130751659699863,-0.0130751659699863,-0.0084496671229789,0.5,0.0,0.0,-0.0065375829849931,85606.81390371213,-0.0091841133070298,0.7999999848478953,0.2000000154165692,0.010260132562456186,96380.6646528557
2024-11-26,24129.83465563888,24041.527,-1,0.0042085518783732,0.0042085518783732,0.0042085518783732,-0.0042085518783732,-0.0036596875568827,0.2,0.0,0.0,-0.0008417103756746,85534.75776022093,-0.0084496671229789,0.5999999809711849,0.20000000387671035,0.0023251310430634545,96604.76232819114
2024-11-27,24219.79009020404,24168.992,-1,0.0037279755890966,0.0037279755890966,0.0037279755890966,-0.0037279755890966,-0.0020973794576603,0.2,0.0,0.0,-0.0007455951178193,85470.98346243105,-0.0036596875568827,0.3999999745048812,0.20000000646630373,0.0012911901341271558,96729.49744421901
2024-11-28,24030.80225926629,24250.834,1,-0.0078030333968165,-0.0078030333968165,-0.0078030333968165,0.0078030333968165,0.0091562378300901,0.5,2.0,0.002,0.0019015166984082,85633.50796471424,-0.0020973794576603,0.19999997407400788,0.2000000004308733,-0.0017606064774927908,96559.1948644541
2024-11-29,24092.79383999828,24181.512,1,0.0025796717089661,0.0025796717089661,0.0025796717089661,0.0025796717089661,0.0036823525154825,0.2,0.0,0.0,0.0005159343417932,85677.68923228147,0.0091562378300901,0.3999999684242484,0.19999999435024052,0.0008318686077811264,96639.51942745446
2024-12-02,24206.05403378048,24192.705,-1,0.0047009987523394,0.0047009987523394,0.0047009987523394,0.0047009987523394,-0.0005514750054614,0.2,2.0,0.002,-0.0010598002495321,85586.88799585376,0.0036823525154825,0.5999999682285736,0.1999999998043252,0.002620599102241879,96892.77286530712
2024-12-03,24361.240351735403,24305.357,-1,0.0064110539346211,0.0064110539346211,0.0064110539346211,-0.0064110539346211,-0.0022939452560108,0.2,0.0,0.0,-0.0012822107869242,85477.1475648462,-0.0005514750054614,0.5999999662245975,2.0039760961765296e-09,0.003846632142232757,97265.48371976089
2024-12-04,24426.881055957743,24475.22,1,0.0026944729937639,0.0026944729937639,0.0026944729937639,-0.0026944729937639,0.0019789241177177,0.2,2.0,0.002,-0.0025388945987527,85260.130096577,-0.0022939452560108,0.39999996114437913,0.20000000508021837,0.0008777890877299206,97350.86229998285
2024-12-05,24600.86957888008,24551.246,-1,0.0071228300708452,0.0071228300708452,0.0071228300708452,0.0071228300708452,-0.0020171473500547,0.2,2.0,0.002,-0.0005754339858309,85211.06852008306,0.0019789241177177,0.5999999608533773,0.19999999970899812,0.00407369776396338,97747.4402900542
2024-12-06,24648.415676963665,24774.686,1,0.0019326998962834,0.0019326998962834,0.0019326998962834,-0.0019326998962834,0.0051228575779963,0.5,2.0,0.002,-0.0029663499481417,84958.30267139743,-0.0020171473500547,0.3999999565540945,0.20000000429928277,0.0005730798702461801,97803.45738045253
2024-12-09,24630.23578878556,24827.988,1,-0.0007375682241148,-0.0007375682241148,-0.0007375682241148,-0.0007375682241148,0.008028839549497,0.5,0.0,0.0,-0.0003687841120574,84926.97139918484,0.0051228575779963,0.5999999563886262,0.19999999983453176,-0.0006425409021370483,97740.61465871517
2024-12-10,24617.760768064163,24845.291,1,-0.000506492135454,-0.000506492135454,-0.000506492135454,-0.000506492135454,0.0092425234804867,0.5,0.0,0.0,-0.000253246067727,84905.46397763403,0.008028839549497,0.799999956750456,0.20000000036182974,-0.0006051936868194758,97681.46265577787
2024-12-11,24632.61831330322,24836.281,1,0.0006035295159068,0.0006035295159068,0.0006035295159068,0.0006035295159068,0.0082680080577056,0.5,0.0,0.0,0.0003017647579534,84931.08545442016,0.0092425234804867,0.9999999644331758,0.20000000768271986,0.0004035294867584519,97720.88000626916
2024-12-12,24580.753460564105,24884.79,1,-0.0021055355171523,-0.0021055355171523,-0.0021055355171523,-0.0021055355171523,0.0123688860849474,1.0,0.0,0.0,-0.0021055355171523,84752.26003748557,0.0082680080577056,1.0000000002215745,3.5788398689007295e-08,-0.002105535553407232,97515.12521910573
2024-12-13,24696.664079247003,24806.234,1,0.0047155030812564,0.0047155030812564,0.0047155030812564,0.0047155030812564,0.0044366283803111,0.2,0.0,0.0,0.0009431006162512,84832.18994615562,0.0123688860849474,1.0000000030934906,2.871916038316158e-09,0.004715503092971848,97974.95809368795
2024-12-16,24679.10321251332,24803.57,1,-0.0007110622988324,-0.0007110622988324,-0.0007110622988324,-0.0007110622988324,0.0050434080369488,0.5,0.0,0.0,-0.0003555311494162,84802.02946015655,0.0044366283803111,1.0000000005121161,2.581374447530038e-09,-0.0007110623017779208,97905.29179446925
2024-12-17,24467.053765530807,24801.1,1,-0.0085922671158892,-0.0085922671158892,-0.0085922671158892,-0.0085922671158892,0.013652899841165,1.0,0.0,0.0,-0.0085922671158892,84073.38777106539,0.0050434080369488,1.0000000002191956,2.9292057668328653e-10,-0.008592267118065508,97064.06337509902
2024-12-18,24301.294481102534,24606.709,1,-0.0067747954460212,-0.0067747954460212,-0.0067747954460212,-0.0067747954460212,0.0125678292214007,1.0,0.0,0.0,-0.0067747954460212,83503.8077664624,0.013652899841165,1.000000004017448,3.79825237928344e-09,-0.006774795477036841,96406.47419756258
2024-12-19,24085.232726662736,24536.69,1,-0.0088909565952469,-0.0088909565952469,-0.0088909565952469,-0.0088909565952469,0.0187441524215579,1.0,0.0,0.0,-0.0088909565952469,82761.37903607293,0.0125678292214007,1.0000000034568395,5.606084485521023e-10,-0.008890956626542119,95549.3284169542
2024-12-20,23777.616984272,24299.18,1,-0.0127719647089064,-0.0127719647089064,-0.0127719647089064,-0.0127719647089064,0.0219350415171122,1.0,0.0,0.0,-0.0127719647089064,81704.35362376377,0.0187441524215579,1.0000000002112923,3.2455471643544342e-09,-0.012771964714850566,94328.9757658852
2024-12-23,23762.770070026967,23975.518,1,-0.0006244071579946,-0.0006244071579946,-0.0006244071579946,-0.0006244071579946,0.0089529936680817,0.5,0.0,0.0,-0.0003122035789973,81678.84523214278,0.0219350415171122,1.0000000000789764,1.323159359856163e-10,-0.0006244071581762294,94270.07607819355
2024-12-24,23741.034252600268,23699.56,-1,-0.0009147004899953,-0.0009147004899953,-0.0009147004899953,-0.0009147004899953,-0.001746943800299,0.2,2.0,0.002,-0.002182940097999,81500.54520572728,0.0089529936680817,1.0000000001975782,1.186017950516316e-10,-0.0009147004902946267,94183.84719338472
2024-12-26,23746.699680221245,23734.316,-1,0.0002386344066016,0.0002386344066016,0.0002386344066016,-0.0002386344066016,-0.0005214905813442,0.2,0.0,0.0,-4.772688132033132e-05,81496.6554388787,-0.001746943800299,0.7999999989812856,0.20000000121629258,-9.092476178112878e-06,94182.99082899775
2024-12-27,23787.92422543971,23648.953,-1,0.0017360115626003,0.0017360115626003,0.0017360115626003,-0.0017360115626003,-0.0058420913116533,0.5,0.0,0.0,-0.0008680057813001,81425.91587080114,-0.0005214905813442,0.7999999981624548,8.18830780957569e-10,0.0013888092460714097,94313.79303748372
2024-12-30,23699.53024667625,23696.262,-1,-0.003715918124076,-0.003715918124076,-0.003715918124076,0.003715918124076,-0.0001379034369979,0.2,0.0,0.0,0.0007431836248152,81486.4302781119,-0.0058420913116533,0.5999999942648494,0.20000000389760542,-0.002429550857031855,94084.65288077957
2024-12-31,23665.7055552147,23736.168,1,-0.0014272304602449,-0.0014272304602449,-0.0014272304602449,0.0014272304602449,0.0029774073129113,0.2,2.0,0.002,-0.001714553907951,81346.71740063358,-0.0001379034369979,0.5999999941368378,1.2801160131914457e-10,-0.0008563382679068679,94004.08459209502
2025-01-01,23713.41459170785,23708.115,-1,0.0020159566500919,0.0020159566500919,0.0020159566500919,0.0020159566500919,-0.0002234849682804,0.2,2.0,0.002,-0.0015968086699816,81216.82225701371,0.0029774073129113,0.7999999951939001,0.20000000105706228,0.0014127653093275688,94136.89030174183
2025-01-02,24007.126472109583,23708.562,-1,0.0123858957243736,0.0123858957243736,0.0123858957243736,-0.0123858957243736,-0.0124364934910656,1.0,0.0,0.0,-0.0123858957243736,80210.87916547335,-0.0002234849682804,0.7999999950908315,1.0306855369179857e-10,0.009908716518591362,95069.66606168353
2025-01-03,24005.657731569627,24050.756,1,-6.11793561242635e-05,-6.11793561242635e-05,-6.11793561242635e-05,6.11793561242635e-05,0.0018786516468184,0.2,2.0,0.002,-0.0019877641287751,80051.4388571307,-0.0124364934910656,0.5999999910566489,0.2000000040341826,-0.00023670761716159224,95047.16234756573
2025-01-06,23764.867393949105,23974.494,1,-0.0100305661404086,-0.0100305661404086,-0.0100305661404086,-0.0100305661404086,0.0088208615926999,0.5,0.0,0.0,-0.0050152830702043,79649.95823108504,0.0018786516468184,0.7999999921391325,0.2000000010824836,-0.008224452834560414,94265.45144377937
2025-01-07,23729.659849656087,23933.654,1,-0.001481495508028,-0.001481495508028,-0.001481495508028,-0.001481495508028,0.0085965897377525,0.5,0.0,0.0,-0.000740747754014,79590.95770341805,0.0088208615926999,0.9999999929936918,0.20000000085455927,-0.0016814954985027452,94106.94451151232
2025-01-08,23704.49929605252,23802.611,1,-0.0010602998004597,-0.0010602998004597,-0.0010602998004597,-0.0010602998004597,0.0041389485903977,0.2,0.0,0.0,-0.0002120599600919,79574.07964810378,0.0085965897377525,1.0000000002154386,7.221746756158609e-09,-0.0010602998079098764,94007.16293632379
2025-01-09,23594.48968111841,23817.84,1,-0.0046408748634664,-0.0046408748634664,-0.0046408748634664,-0.0046408748634664,0.0094662068093096,0.5,0.0,0.0,-0.0023204374317332,79389.4329750926,0.0041389485903977,1.0000000001337306,8.170797372031302e-11,-0.0046408748641687345,93570.88745680079
2025-01-10,23493.756518371712,23822.715,1,-0.0042693511963224,-0.0042693511963224,-0.0042693511963224,-0.0042693511963224,0.0140019533007013,1.0,0.0,0.0,-0.0042693511963224,79050.49160444502,0.0094662068093096,1.0000000001761749,4.2444270320629585e-11,-0.004269351197116997,93171.4004764218
2025-01-13,23241.717746345177,23741.643,1,-0.0107279043191516,-0.0107279043191516,-0.0107279043191516,-0.0107279043191516,0.0215098238052321,1.0,0.0,0.0,-0.0107279043191516,78202.44549413065,0.0140019533007013,1.0000000042311097,4.0549348323537515e-09,-0.010727904368597474,92171.86660222244
2025-01-14,23201.133329978304,23504.377,1,-0.001746188332971,-0.001746188332971,-0.001746188332971,-0.001746188332971,0.013070209360414,1.0,0.0,0.0,-0.001746188332971,78065.88929619899,0.0215098238052321,1.0000000002463731,3.9847365407297275e-09,-0.0017461883373859504,92010.91716372655
2025-01-15,23208.590459343686,23321.99,1,0.0003214122887587,0.0003214122887587,0.0003214122887587,0.0003214122887587,0.0048861020170512,0.2,0.0,0.0,6.428245775174091e-05,78070.90756342953,0.013070209360414,1.0000000036227412,3.3763680740150903e-09,0.00032141228654672545,92040.4906029994
2025-01-16,23272.37794627161,23245.863,-1,0.0027484429543302,0.0027484429543302,0.0027484429543302,0.0027484429543302,-0.0011393311991074,0.2,2.0,0.002,-0.0014503114091339,77957.68043546884,0.0048861020170512,1.0000000005893288,3.033412410147207e-09,0.002748442952916524,92293.4586407802
2025-01-17,23229.623141364787,23379.016,1,-0.0018371480991554,-0.0018371480991554,-0.0018371480991554,0.0018371480991554,0.0064311356979868,0.5,2.0,0.002,-0.0010814259504222,77873.37497681119,-0.0011393311991074,0.8000000090203914,0.19999999156893744,-0.0016697184874650522,92139.3545466156
2025-01-20,23300.775453019352,23352.695,1,0.0030629989656554,0.0030629989656554,0.0030629989656554,0.0030629989656554,0.0022282325790114,0.2,0.0,0.0,0.000612599793131,77921.0801902124,0.0064311356979868,1.0000000008311087,0.19999999181071737,0.0028629989763903677,92403.14942436783
2025-01-21,23130.12077931396,23431.004,1,-0.0073239911714303,-0.0073239911714303,-0.0073239911714303,-0.0073239911714303,0.0130082857567753,1.0,0.0,0.0,-0.0073239911714303,77350.38688683097,0.0022282325790114,1.0000000001910172,6.400915353310666e-10,-0.0073239911734694,91726.38957358299
2025-01-22,23145.71305378808,23282.734,1,0.0006741112432091,0.0006741112432091,0.0006741112432091,0.0006741112432091,0.0059199276295138,0.5,0.0,0.0,0.0003370556216045,77376.45826956448,0.0130082857567753,1.0000000035779884,3.3869711479894704e-09,0.000674111242234091,91788.2233640041
2025-01-23,23182.57047211277,22964.045,-1,0.0015924079866986,0.0015924079866986,0.0015924079866986,0.0015924079866986,-0.0094262830938287,0.5,2.0,0.002,-0.0012037960066506,77283.3127980908,0.0059199276295138,1.0000000006520515,2.925936826159159e-09,0.0015924079848109952,91934.38766380056
2025-01-24,23126.71796592865,23069.297,-1,-0.0024092456119698,-0.0024092456119698,-0.0024092456119698,0.0024092456119698,-0.0024828843423976,0.2,0.0,0.0,0.0004818491223939,77320.55169453826,-0.0094262830938287,0.7999999851931643,0.20000001545888724,-0.002127396469361423,91738.80677207168
2025-01-27,22942.811090441097,23246.984,1,-0.0079521389830797,-0.0079521389830797,-0.0079521389830797,0.0079521389830797,0.0132578744757931,1.0,2.0,0.002,0.0059521389830797,77780.77436447256,-0.0024828843423976,0.5999999808676304,0.2000000043255339,-0.004971283242030091,91282.74717932184
2025-01-28,22951.73482730899,23171.623,1,0.0003889556878062,0.0003889556878062,0.0003889556878062,0.0003889556878062,0.0095804597929294,0.5,0.0,0.0,0.0001944778439031,77795.90100176807,0.0132578744757931,0.7999999811091408,0.20000000024151043,0.00011116454265574244,91292.89458416439
2025-01-29,23082.365446650496,23032.637,-1,0.0056915357520634,0.0056915357520634,0.0056915357520634,0.0056915357520634,-0.0021543912717885,0.2,2.0,0.002,-0.0008616928495873,77728.86483014765,0.0095804597929294,0.9999999843870343,0.20000000327789347,0.005491535659923754,91794.23277027097
